frame_index,id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
460,"6675.35,4315.02","6697.44,2891.02","6736.83,6109.34","5634.99,5397.49","5483.3,4586.36","10394.32,3874.07","6858.17,5636.99","5158.42,6311.24","6694.4,2172.13","4730.15,3385.68","4054.59,5284.93","3147.79,4618.52","4225.34,1820.9","4450.45,5086.63","4143.03,6579.81","6616.95,2140.13","5629.64,4945.89","7044.41,5406.53","6584.3,6746.13","6882.17,804.92","7093.29,5643.59","6715.32,3101.71","4500.82,5190.23"
461,"6666.66,4320.11","6659.45,2890.83","6748.01,6136.23","5661.97,5389.46","5508.3,4565.95","10394.32,3874.07","6877.01,5594.51","5086.55,6311.97","6673.83,2160.24","4740.21,3401.07","4139.7,5275.78","3126.74,4596.12","4216.97,1831.89","4461.02,5021.64","4158.8,6574.4","6583.47,2122.91","5643.98,4944.85","7016.0,5382.35","6552.53,6742.23","6856.25,786.68","7072.06,5628.54","6696.49,3164.74","4577.09,5217.19"
462,"6640.82,4285.09","6658.02,3152.43","6745.51,6142.94","5660.25,5419.34","5518.64,4549.35","10394.32,3874.07","6868.84,5574.99","5014.69,6312.71","6656.62,2152.03","4714.28,3384.84","4224.82,5266.63","3053.17,4581.82","4202.8,1836.33","4489.01,5047.75","4122.87,6559.02","6549.99,2105.69","5635.63,4958.78","6987.59,5358.16","6520.77,6738.32","6830.33,768.44","7042.39,5642.05","6658.02,3152.43","4596.33,5251.08"
463,"6643.85,4303.86","6659.63,3147.86","6758.99,6161.4","5694.84,5441.56","5549.11,4550.16","10394.32,3874.07","6869.78,5558.9","4942.82,6313.45","6639.41,2143.81","4712.41,3385.51","4309.94,5257.48","3009.47,4559.94","4188.64,1840.77","4561.64,5109.44","4124.96,6547.9","6516.51,2088.47","5668.38,5001.95","6959.18,5333.98","6489.0,6734.42","6804.41,750.2","7012.72,5655.56","6659.63,3147.86","4642.2,5277.81"
464,"6639.28,4307.58","6647.95,3206.86","6739.07,6200.0","5707.24,5445.22","5567.75,4560.94","10394.32,3874.07","6868.11,5529.33","4870.95,6314.19","6622.2,2135.6","4713.46,3366.34","4395.06,5248.32","2949.5,4535.41","4174.47,1845.21","4625.75,5240.71","4104.36,6557.7","6483.03,2071.25","5696.06,4995.67","6930.76,5309.79","6457.24,6730.52","6778.48,731.96","6983.04,5669.07","6647.95,3206.86","4681.25,5325.3"
465,"6635.3,4406.49","6643.07,3213.45","6702.86,6219.28","5733.06,5510.65","5613.79,4577.5","10394.32,3874.07","6867.16,5515.77","4799.09,6314.92","6623.12,2137.54","4722.59,3371.82","4480.18,5239.17","2875.88,4492.09","4190.73,1866.22","4699.45,5279.46","4092.29,6543.43","6449.55,2054.03","5729.63,5036.63","6902.35,5285.61","6425.47,6726.61","6752.56,713.73","6953.37,5682.58","6643.07,3213.45","4720.3,5372.78"
466,"6654.56,4402.81","6724.21,3020.41","6708.89,6240.58","5768.31,5536.11","5657.04,4606.61","10394.32,3874.07","6894.5,5494.11","4727.22,6315.66","6624.04,2139.48","4735.15,3372.49","4565.3,5230.02","2848.76,4497.5","4210.89,1921.86","4783.5,5319.38","4107.76,6516.8","6416.07,2036.81","5785.05,5025.73","6873.94,5261.43","6393.71,6722.71","6726.64,695.49","6923.7,5696.09","6648.68,3231.59","4826.89,5440.57"
467,"6671.81,4377.03","6729.76,3057.48","6678.34,6265.14","5784.14,5531.34","5694.15,4636.51","10394.32,3874.07","6915.34,5473.05","4747.28,6328.33","6610.42,2134.5","4757.96,3365.53","4644.65,5248.91","2817.5,4499.83","4221.14,1949.49","4852.83,5342.82","4139.87,6529.65","6382.59,2019.59","5841.11,5034.23","6845.52,5237.24","6361.94,6718.8","6700.72,677.25","6918.6,5703.18","6645.64,3280.57","4925.05,5528.63"
468,"6723.45,4455.45","6781.68,3250.31","6664.09,6318.96","5777.96,5601.71","5730.57,4662.14","10394.32,3874.07","6970.32,5479.81","4729.94,6243.02","6652.37,2206.78","4744.39,3417.58","4723.99,5267.79","2767.44,4417.44","4196.67,2068.5","4884.42,5349.57","4105.51,6364.71","6349.12,2002.36","5863.34,5074.72","6817.11,5213.06","6330.18,6714.9","6760.92,697.1","6952.69,5751.38","6694.33,3331.45","4959.07,5533.6"
469,"6748.78,4487.54","6801.7,3248.06","6631.87,6351.68","5781.2,5647.85","5772.62,4765.16","10394.32,3874.07","6957.43,5481.75","4756.69,6248.39","6672.13,2209.85","4779.26,3462.72","4826.66,5354.38","2766.19,4441.34","4227.72,2128.2","4983.06,5508.83","4150.69,6370.61","6315.64,1985.14","5919.61,5084.22","6788.7,5188.87","6298.41,6711.0","6770.49,694.64","6938.17,5749.95","6687.77,3450.86","5036.54,5609.67"
470,"6754.87,4531.92","6787.81,3390.11","6599.64,6384.41","5780.09,5694.05","5796.82,4782.0","10394.32,3874.07","6948.92,5493.49","4780.47,6247.06","6656.29,2233.64","4781.55,3486.9","4908.04,5449.62","2717.61,4467.68","4225.65,2140.16","5040.19,5592.34","4160.8,6381.04","6282.16,1967.92","5947.93,5107.44","6760.29,5164.69","6266.65,6707.09","6762.49,673.75","6918.57,5767.13","6682.49,3444.05","5201.48,5655.78"
471,"6810.94,4545.22","6853.33,3391.08","6567.42,6417.14","5791.56,5758.21","5857.16,4840.99","10394.32,3874.07","6989.74,5528.39","4809.59,6264.26","6696.28,2240.7","4811.55,3481.63","5024.04,5509.69","2717.61,4467.68","4260.0,2159.67","5133.25,5656.03","4164.92,6346.23","6248.68,1950.7","6030.01,5180.02","6731.87,5140.5","6234.88,6703.19","6800.45,694.57","6943.02,5839.01","6700.33,3522.61","5366.42,5701.9"
472,"6867.02,4558.51","6894.4,3420.15","6535.2,6449.86","5778.61,5770.46","5917.49,4899.98","10394.32,3874.07","7030.56,5563.29","4796.54,6275.92","6738.24,2124.19","4833.56,3377.96","5077.23,5529.19","2717.61,4467.68","4295.46,2039.65","5169.55,5626.96","4136.64,6330.31","6215.2,1933.48","6078.71,5208.34","6703.46,5116.32","6203.12,6699.29","6833.83,535.09","6966.45,5873.23","6714.23,3450.12","5531.36,5748.01"
473,"6935.69,4596.79","6935.46,3449.22","6553.28,6390.65","5788.04,5763.3","5973.87,4920.77","10394.32,3874.07","7054.34,5583.37","4809.48,6246.62","6768.21,2135.82","4839.04,3395.14","5168.47,5574.44","2717.61,4467.68","4304.17,2077.65","5242.22,5739.87","4145.52,6309.53","6211.91,1962.95","6127.41,5236.67","6710.07,5140.92","6171.35,6695.38","6867.79,539.87","7028.34,5894.7","6724.44,3549.21","5696.3,5794.12"
474,"7004.36,4635.07","6966.31,3588.01","6627.28,6322.65","5854.91,5750.46","6086.95,5029.0","10394.32,3874.07","7125.94,5587.22","4909.77,6243.48","6768.63,2257.29","4881.24,3489.64","5215.8,5563.75","2717.61,4467.68","4333.54,2296.93","5369.52,5772.8","4227.78,6293.09","6207.95,1975.1","6228.19,5252.52","6750.0,5123.43","6139.59,6691.48","6852.03,667.22","7090.22,5916.17","6748.74,3604.06","6056.73,5875.88"
475,"7053.37,4710.23","7042.57,3636.78","6681.74,6275.13","5883.14,5748.81","6157.83,5064.6","10394.32,3874.07","7216.55,5587.86","4941.58,6242.4","6826.66,2283.63","4918.27,3516.71","5263.13,5553.07","2717.61,4467.68","4419.15,2303.99","5427.11,5803.01","4255.01,6291.85","6203.99,1987.26","6293.04,5277.84","6767.0,5124.77","6149.35,6695.43","6885.07,693.64","7189.47,5931.93","6774.19,3687.32","6339.45,6009.94"
476,"7123.78,4690.6","7094.76,3659.09","6694.02,6242.29","5936.93,5742.91","6238.09,5130.24","10394.32,3874.07","7247.04,5674.91","4955.05,6228.67","6841.54,2300.41","4978.08,3476.25","5310.46,5542.38","2717.61,4467.68","4504.76,2311.05","5468.72,5805.23","4277.05,6291.66","6200.02,1999.41","6349.7,5290.27","6739.54,5141.98","6149.93,6696.42","6893.25,703.57","7259.64,5975.59","6773.91,3723.83","6595.65,6178.49"
477,"7164.57,4771.32","7163.24,3706.08","6705.97,6226.4","5961.16,5769.8","6303.38,5145.47","10394.32,3874.07","7322.69,5684.25","4968.57,6213.45","6856.41,2317.19","5037.89,3435.79","5357.79,5531.7","2717.61,4467.68","4590.38,2318.12","5510.33,5807.45","4271.23,6237.92","6196.06,2011.57","6402.67,5369.37","6712.09,5159.2","6128.8,6695.05","6901.44,713.5","7334.72,6008.25","6773.64,3760.34","6518.37,5862.51"
478,"7162.64,4867.12","7137.36,3770.59","6644.04,6301.65","5988.17,5783.04","6354.25,5172.07","10394.32,3874.07","7291.8,5882.02","5076.75,6085.01","6871.29,2333.97","5097.7,3395.33","5405.12,5521.01","2717.61,4467.68","4675.99,2325.18","5552.24,5735.84","4485.13,6013.71","6192.1,2023.72","6382.37,5441.26","6684.63,5176.41","6099.53,6733.02","6909.62,723.43","7304.93,6253.72","6773.36,3796.85","6441.08,5546.53"
479,"7189.6,4919.95","7177.78,3838.28","6629.22,6301.69","5993.24,5774.26","6405.13,5198.67","10394.32,3874.07","7335.2,5905.78","5096.46,6108.63","6892.68,2366.09","5113.34,3431.35","5452.45,5510.33","2717.61,4467.68","4737.06,2428.86","5564.19,5739.65","4514.37,5989.44","6179.89,2034.36","6387.6,5452.63","6674.59,5187.19","6097.91,6724.71","6935.47,708.99","7329.48,6311.55","6787.35,3871.57","6363.8,5230.55"
480,"7242.73,4941.56","7217.72,3878.92","6634.63,6305.38","6001.08,5755.03","6456.0,5225.27","10394.32,3874.07","7387.74,5946.82","5108.82,6146.29","6966.55,2337.21","5126.56,3447.72","5499.78,5499.64","2717.61,4467.68","4765.5,2417.38","5569.2,5745.33","4533.07,5974.06","6176.8,2035.09","6391.67,5593.56","6654.24,5171.19","6102.59,6733.96","6974.04,685.6","7368.02,6329.91","6802.32,3955.38","6412.83,5344.66"
481,"7295.86,4963.16","7257.67,3919.56","6635.64,6319.55","5994.95,5731.33","6506.88,5251.88","10394.32,3874.07","7427.3,5975.81","5114.41,6153.1","6997.98,2406.61","5134.1,3459.65","5462.1,5452.14","2717.61,4467.68","4815.21,2570.21","5561.63,5709.55","4551.76,5958.67","6167.34,2034.24","6395.9,5603.04","6629.77,5146.16","6109.14,6726.05","6993.88,709.4","7398.53,6344.91","6830.25,3958.96","6461.86,5458.76"
482,"7332.89,5002.22","7282.9,3921.63","6641.93,6272.75","6000.87,5719.79","6557.75,5278.48","10394.32,3874.07","7451.5,5978.63","5108.14,6157.46","7033.89,2425.04","5133.4,3447.85","5424.42,5404.63","2717.61,4467.68","4823.57,2615.1","5540.4,5657.79","4550.4,5883.3","6131.97,2032.46","6408.29,5709.8","6601.11,5110.21","6117.09,6655.22","7016.44,709.78","7410.74,6378.99","6836.03,3947.84","6510.88,5572.87"
483,"7386.83,5013.95","7325.48,3938.8","6650.22,6264.56","6006.39,5708.11","6608.63,5305.08","10394.32,3874.07","7493.04,6000.02","5118.1,6195.73","7069.81,2443.48","5144.0,3460.17","5432.19,5416.16","2717.61,4467.68","4857.05,2746.65","5519.18,5606.02","4572.62,5847.83","6100.23,2048.63","6434.96,5752.86","6557.88,5121.4","6127.13,6657.13","7044.53,733.67","7407.31,6461.67","6824.82,4049.26","6559.91,5686.98"
484,"7440.76,5025.69","7337.94,3960.17","6673.2,6241.81","6007.09,5697.92","6659.5,5331.68","10394.32,3874.07","7542.31,6008.26","5129.87,6208.47","7105.72,2461.91","5154.22,3454.18","5439.96,5427.68","2717.61,4467.68","4884.52,2845.12","5497.95,5554.26","4612.29,5819.7","6099.73,2065.03","6481.0,5789.55","6537.92,5106.78","6146.48,6558.86","7064.62,805.0","7414.28,6457.0","6854.0,4082.25","6608.94,5801.08"
485,"7494.7,5037.42","7341.1,3951.85","6692.11,6223.35","6010.09,5707.08","6682.68,5336.57","10394.32,3874.07","7564.87,6010.32","5127.1,6215.62","7123.22,2471.7","5164.44,3448.19","5447.73,5439.2","2717.61,4467.68","4906.73,2998.23","5476.73,5502.49","4640.02,5818.17","6078.73,2061.58","6527.04,5826.24","6489.42,5103.21","6152.73,6519.76","7087.87,798.4","7406.77,6475.42","6881.09,4208.5","6657.96,5915.19"
486,"7556.45,4985.18","7358.08,3949.78","6702.02,6207.61","6006.33,5695.11","6694.6,5317.89","10394.32,3874.07","7618.32,5956.63","5122.17,6256.76","7157.22,2455.02","5164.24,3432.65","5455.5,5450.73","2717.61,4467.68","4895.73,3007.19","5455.5,5450.73","4653.58,5795.0","6027.37,2074.11","6557.49,5837.33","6464.43,5087.18","6160.62,6450.03","7108.79,821.56","7395.38,6497.3","6911.99,4207.64","6706.99,6029.29"
487,"7618.2,4932.94","7402.91,3845.64","6721.25,6163.0","5955.64,5663.65","6721.23,5251.05","10394.32,3874.07","7671.77,5902.94","5009.34,6324.56","7189.55,2347.31","5084.26,3367.75","5102.74,5180.92","2717.61,4467.68","4832.32,3089.74","5364.9,5478.64","4561.63,5858.76","5977.75,2049.56","6599.97,5875.86","6411.55,5027.53","6150.14,6417.13","7122.59,791.47","7425.81,6442.95","6969.7,4221.07","6756.02,6143.4"
488,"7679.95,4880.7","7397.17,3842.28","6740.44,6086.08","5948.45,5668.73","6731.42,5247.09","10394.32,3874.07","7679.82,5901.13","4995.4,6327.3","7201.66,2333.31","5083.98,3366.43","5054.44,5147.86","2717.61,4467.68","4841.41,3154.63","5328.16,5425.8","4595.02,5876.93","5951.45,2073.57","6665.78,5905.51","6373.16,5015.23","6154.27,6360.72","7142.54,817.53","7410.07,6441.29","7024.68,4232.6","6849.19,6040.15"
489,"7709.38,4912.69","7408.41,3824.42","6797.55,6053.54","5953.45,5671.37","6768.19,5237.54","10394.32,3874.07","7721.18,5903.76","4984.77,6372.52","7227.49,2290.12","5078.78,3327.6","4994.2,5090.69","2717.61,4467.68","4849.33,3218.1","5278.23,5346.63","4645.65,5895.38","5916.47,2066.51","6728.09,5881.61","6325.89,5006.75","6177.41,6309.08","7152.52,829.37","7394.33,6439.63","7087.7,4309.2","6942.36,5936.9"
490,"7738.8,4944.67","7420.31,3864.0","6807.42,6010.01","5973.87,5662.77","6790.52,5243.85","10394.32,3874.07","7725.7,5867.67","5036.61,6337.14","7258.04,2370.1","5118.28,3375.47","4999.64,5032.99","2717.61,4467.68","4905.55,3368.5","5300.03,5321.62","4730.08,5882.68","5931.84,2151.26","6732.62,5907.2","6315.4,4998.68","6206.63,6223.09","7185.34,933.33","7374.69,6361.42","7150.72,4385.8","7092.7,5734.5"
491,"7768.23,4976.66","7341.64,3961.08","6764.87,6022.78","5951.74,5680.54","6741.08,5309.4","10394.32,3874.07","7655.46,6006.14","5063.79,6283.77","7206.52,2385.94","5142.92,3314.93","5005.08,4975.29","2717.61,4467.68","4971.81,3362.71","5294.36,5304.23","4818.8,5809.1","5883.79,2151.59","6737.16,5932.78","6236.01,5028.8","6190.29,6218.61","7135.82,941.77","7287.68,6462.67","7189.38,4457.52","7163.06,5653.43"
492,"7743.34,4978.36","7335.98,3920.74","6722.32,6035.56","5926.42,5668.92","6741.48,5304.89","10394.32,3874.07","7673.06,6054.0","5029.2,6299.18","7209.68,2320.13","5141.25,3258.74","4958.03,4911.44","2717.61,4467.68","4977.32,3243.32","5241.51,5199.0","4815.36,5794.4","5870.51,2094.27","6741.7,5958.37","6204.68,4976.3","6178.59,6142.26","7127.52,962.76","7278.18,6505.75","7228.05,4529.23","7282.4,5534.03"
493,"7731.13,4958.62","7348.55,3927.81","6746.23,5983.96","5926.8,5648.37","6777.69,5275.7","10394.32,3874.07","7687.95,6041.69","5040.22,6287.04","7217.99,2317.8","5139.58,3202.55","4932.1,4834.41","2717.61,4467.68","5028.22,3290.71","5245.75,5134.67","4853.94,5798.45","5872.51,2130.22","6746.23,5983.96","6178.47,4932.92","6193.78,6103.39","7131.01,1018.92","7278.1,6448.55","7266.71,4600.95","7393.83,5383.34"
494,"7689.4,4977.27","7344.85,3925.95","6739.62,5979.4","5915.32,5647.75","6788.66,5265.27","10394.32,3874.07","7697.36,6041.07","5036.74,6300.47","7215.62,2273.26","5136.74,3173.77","4907.21,4784.54","2717.61,4467.68","5031.87,3299.16","5239.64,5090.86","4881.16,5808.15","5851.95,2116.78","6739.62,5979.4","6138.04,4930.03","6198.52,6033.07","7117.07,1036.11","7266.19,6460.92","7305.38,4672.66","7479.69,5256.64"
495,"7604.01,4981.5","7296.05,3894.76","6625.34,5929.46","5896.75,5663.57","6800.1,5250.73","10394.32,3874.07","7674.48,6060.32","5045.24,6335.61","7171.25,2186.57","5131.67,3070.15","4885.58,4781.05","2717.61,4467.68","5057.19,3227.69","5251.04,5036.58","4924.93,5855.48","5817.34,2074.84","6697.08,6010.55","6091.43,4883.48","6185.44,6015.44","7055.49,1038.39","7221.64,6478.27","7344.04,4744.38","7371.16,5062.92"
496,"7518.62,4985.74","7301.8,3898.75","6608.45,5890.74","5902.84,5657.34","6836.71,5201.98","10394.32,3874.07","7696.36,6036.76","5056.88,6342.24","7184.34,2155.72","5140.33,3047.67","4878.63,4749.79","2717.61,4467.68","5086.76,3244.46","5259.17,4976.11","4952.86,5854.31","5814.66,2082.17","6702.48,5919.37","6078.94,4845.99","6201.46,5931.26","7061.78,1029.12","7238.67,6421.81","7384.29,4848.98","7262.62,4869.21"
497,"7511.89,4953.78","7312.93,3899.53","6577.42,5824.84","5889.73,5666.41","6854.78,5215.07","10394.32,3874.07","7701.49,6041.41","5052.76,6346.11","7203.78,2112.8","5140.85,2980.16","4871.51,4738.24","2717.61,4467.68","5098.91,3243.16","5256.44,4952.84","4953.28,5847.88","5807.82,2049.03","6678.78,5925.6","6053.23,4855.75","6191.77,5924.71","7066.23,1142.46","7234.11,6435.6","7414.85,4912.53","6971.07,4644.97"
498,"7509.05,4922.82","7322.45,3905.43","6552.78,5783.1","5881.76,5656.49","6865.54,5165.57","10394.32,3874.07","7724.08,6028.63","5066.92,6346.4","7194.41,2134.2","5142.82,2973.83","4872.19,4713.02","2717.61,4467.68","5112.24,3212.72","5263.93,4896.23","4964.96,5866.29","5794.35,2058.66","6676.09,5836.43","6035.28,4829.97","6200.73,5879.56","7053.2,1154.68","7247.12,6400.02","7429.76,4929.97","6664.85,4480.59"
499,"7499.16,4944.64","7330.69,3924.07","6534.55,5726.41","5873.39,5650.94","6878.76,5136.68","10394.32,3874.07","7735.39,6053.94","5080.38,6357.35","7203.99,2106.78","5165.7,2933.32","4872.85,4698.44","2717.61,4467.68","5130.51,3223.41","5273.08,4915.58","4974.1,5869.87","5791.9,2042.31","6667.09,5827.57","6029.36,4776.76","6210.04,5822.91","7049.09,1244.1","7249.59,6395.2","7441.54,4936.38","6367.88,4414.21"
500,"7505.92,4927.7","7331.14,3928.21","6518.66,5707.41","5861.72,5632.24","6871.65,5101.4","10394.32,3874.07","7748.79,6021.59","5094.86,6354.49","7197.52,2072.75","5180.27,2931.56","4871.57,4671.88","2717.61,4467.68","5144.44,3232.27","5240.79,4869.25","4978.55,5865.01","5781.39,2044.6","6647.88,5736.39","6015.04,4781.89","6204.02,5774.61","7030.87,1312.74","7251.31,6393.27","7447.51,4937.0","6070.52,4474.68"
501,"7512.68,4910.77","7378.71,3960.44","6511.85,5572.63","5854.6,5598.91","6890.23,5053.63","10394.32,3874.07","7785.79,5985.61","5106.33,6307.68","7256.2,2135.73","5192.2,2973.59","4874.16,4681.44","2717.61,4467.68","5153.77,3279.67","5207.48,4875.69","4966.2,5822.37","5799.64,2125.36","6639.47,5678.56","6029.58,4757.88","6214.93,5702.5","7090.8,1466.6","7284.3,6317.44","7495.52,4956.6","5773.17,4535.14"
502,"7519.45,4893.83","7391.61,3940.25","6475.77,5534.59","5838.37,5575.97","6868.98,5018.82","10394.32,3874.07","7790.45,5948.07","5105.72,6290.83","7260.73,2109.54","5185.96,2944.44","4868.39,4670.11","2717.61,4467.68","5150.69,3275.59","5208.22,4842.55","4954.27,5781.8","5785.04,2093.36","6607.51,5608.69","6011.27,4689.1","6201.6,5649.23","7102.83,1475.67","7273.58,6298.48","7486.96,4932.95","5529.04,4645.53"
503,"7526.21,4876.89","7368.81,3932.89","6454.66,5482.01","5839.03,5576.11","6837.55,4972.79","10394.32,3874.07","7791.44,5906.64","5123.85,6308.63","7233.42,2108.34","5175.17,2975.03","4875.22,4700.7","2717.61,4467.68","5133.97,3269.37","5233.54,4839.95","4974.45,5803.27","5755.08,2116.02","6575.86,5599.05","5989.53,4666.0","6202.4,5619.1","7074.93,1497.77","7266.89,6292.8","7476.76,4913.09","5332.95,4868.41"
504,"7528.38,4868.37","7362.12,3938.95","6438.8,5420.87","5832.41,5563.49","6806.12,4926.76","10394.32,3874.07","7818.01,5821.53","5141.74,6300.4","7239.25,2095.59","5170.58,2994.09","4881.02,4702.94","2717.61,4467.68","5138.99,3287.96","5242.22,4849.14","4985.46,5783.14","5744.8,2139.3","6553.01,5582.78","5988.14,4667.22","6194.25,5599.17","7091.24,1568.09","7271.66,6273.39","7466.56,4893.23","5339.64,4958.44"
505,"7581.12,4741.27","7415.24,3820.27","6473.73,5327.26","5867.57,5545.71","6774.69,4880.73","10394.32,3874.07","7844.58,5736.42","5168.86,6352.94","7245.08,2082.85","5167.34,3029.76","4875.52,4759.88","2717.61,4467.68","5131.34,3323.68","5251.57,4905.59","5004.19,5814.84","5747.41,2168.54","6544.22,5574.56","5995.81,4612.0","6237.2,5531.77","7132.35,1525.83","7347.87,6161.88","7456.37,4873.36","5391.98,4907.55"
506,"7564.36,4754.28","7405.21,3837.29","6460.45,5306.59","5869.62,5560.93","6743.26,4834.7","10394.32,3874.07","7811.56,5724.57","5202.41,6362.08","7250.91,2070.1","5170.59,3068.95","4884.62,4779.75","2717.61,4467.68","5129.26,3336.83","5296.51,4904.23","5022.13,5826.93","5739.69,2166.5","6535.43,5566.34","5981.62,4611.93","6229.23,5520.41","7128.49,1536.71","7345.56,6183.5","7446.17,4853.5","5445.66,4936.29"
507,"7548.9,4749.23","7378.24,3817.86","6451.09,5300.62","5873.01,5524.97","6711.83,4788.67","10394.32,3874.07","7778.54,5712.72","5221.56,6331.1","7249.41,2053.37","5178.02,3046.85","4883.94,4770.8","2717.61,4467.68","5129.11,3338.7","5353.13,4900.06","5022.49,5821.8","5735.79,2160.5","6526.65,5558.12","5956.41,4594.72","6232.95,5528.3","7135.37,1526.01","7332.89,6201.21","7435.97,4833.64","5506.56,5028.41"
