id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
"7332.89,5002.22","7282.90,3921.63","6641.93,6272.75","6000.87,5719.79",,,"7451.50,5978.63","5108.14,6157.46",,"5133.40,3447.85","5424.42,5404.63",,"4823.57,2615.10",,"4550.40,5883.30","6131.97,2032.46","6408.29,5709.80","6601.11,5110.21","6117.09,6655.22","7016.44,709.78","7410.74,6378.99","6836.03,3947.84",
,"7325.48,3938.80","6650.22,6264.56","6006.39,5708.11",,,"7493.04,6000.02","5118.10,6195.73",,"5144.00,3460.17",,,"4857.05,2746.65",,"4572.62,5847.83","6100.23,2048.63","6434.96,5752.86","6557.88,5121.40","6127.13,6657.13","7044.53,733.67","7407.31,6461.67","6824.82,4049.26",
,"7337.94,3960.17","6673.20,6241.81","6007.09,5697.92","6659.50,5331.68",,"7542.31,6008.26","5129.87,6208.47","7105.72,2461.91",,,,"4884.52,2845.12",,"4612.29,5819.70","6099.73,2065.03",,"6537.92,5106.78","6146.48,6558.86","7064.62,805.00","7414.28,6457.00","6854.00,4082.25",
"7494.70,5037.42","7341.10,3951.85","6692.11,6223.35","6010.09,5707.08","6682.68,5336.57",,"7564.87,6010.32","5127.10,6215.62","7123.22,2471.70","5164.44,3448.19",,,"4906.73,2998.23",,"4640.02,5818.17","6078.73,2061.58","6527.04,5826.24","6489.42,5103.21","6152.73,6519.76","7087.87,798.40","7406.77,6475.42","6881.09,4208.50",
,"7358.08,3949.78","6702.02,6207.61","6006.33,5695.11","6694.60,5317.89",,,"5122.17,6256.76","7157.22,2455.02","5164.24,3432.65","5455.50,5450.73",,"4895.73,3007.19","5455.50,5450.73","4653.58,5795.00","6027.37,2074.11","6557.49,5837.33","6464.43,5087.18","6160.62,6450.03","7108.79,821.56","7395.38,6497.30","6911.99,4207.64",
,"7402.91,3845.64","6721.25,6163.00","5955.64,5663.65","6721.23,5251.05",,"7671.77,5902.94","5009.34,6324.56","7189.55,2347.31","5084.26,3367.75","5102.74,5180.92",,"4832.32,3089.74","5364.90,5478.64","4561.63,5858.76","5977.75,2049.56","6599.97,5875.86","6411.55,5027.53","6150.14,6417.13","7122.59,791.47","7425.81,6442.95","6969.70,4221.07","6756.02,6143.40"
"7679.95,4880.70","7397.17,3842.28","6740.44,6086.08","5948.45,5668.73","6731.42,5247.09",,"7679.82,5901.13","4995.40,6327.30","7201.66,2333.31","5083.98,3366.43","5054.44,5147.86",,"4841.41,3154.63","5328.16,5425.80","4595.02,5876.93","5951.45,2073.57","6665.78,5905.51","6373.16,5015.23","6154.27,6360.72","7142.54,817.53",,"7024.68,4232.60",
,"7408.41,3824.42","6797.55,6053.54","5953.45,5671.37","6768.19,5237.54",,"7721.18,5903.76","4984.77,6372.52","7227.49,2290.12","5078.78,3327.60","4994.20,5090.69",,"4849.33,3218.10","5278.23,5346.63","4645.65,5895.38","5916.47,2066.51","6728.09,5881.61","6325.89,5006.75","6177.41,6309.08","7152.52,829.37","7394.33,6439.63",,"6942.36,5936.90"
,"7420.31,3864.00","6807.42,6010.01","5973.87,5662.77","6790.52,5243.85",,"7725.70,5867.67","5036.61,6337.14","7258.04,2370.10","5118.28,3375.47",,,"4905.55,3368.50","5300.03,5321.62","4730.08,5882.68","5931.84,2151.26",,"6315.40,4998.68","6206.63,6223.09","7185.34,933.33","7374.69,6361.42","7150.72,4385.80","7092.70,5734.50"
"7768.23,4976.66","7341.64,3961.08",,"5951.74,5680.54","6741.08,5309.40",,"7655.46,6006.14","5063.79,6283.77","7206.52,2385.94","5142.92,3314.93","5005.08,4975.29",,"4971.81,3362.71","5294.36,5304.23","4818.80,5809.10","5883.79,2151.59",,"6236.01,5028.80","6190.29,6218.61","7135.82,941.77","7287.68,6462.67",,"7163.06,5653.43"
"7743.34,4978.36","7335.98,3920.74","6722.32,6035.56","5926.42,5668.92","6741.48,5304.89",,"7673.06,6054.00","5029.20,6299.18","7209.68,2320.13",,"4958.03,4911.44",,"4977.32,3243.32","5241.51,5199.00","4815.36,5794.40","5870.51,2094.27",,"6204.68,4976.30","6178.59,6142.26","7127.52,962.76","7278.18,6505.75",,"7282.40,5534.03"
"7731.13,4958.62","7348.55,3927.81","6746.23,5983.96","5926.80,5648.37","6777.69,5275.70",,"7687.95,6041.69","5040.22,6287.04","7217.99,2317.80","5139.58,3202.55","4932.10,4834.41",,"5028.22,3290.71","5245.75,5134.67","4853.94,5798.45","5872.51,2130.22","6746.23,5983.96","6178.47,4932.92","6193.78,6103.39","7131.01,1018.92","7278.10,6448.55",,"7393.83,5383.34"
"7689.40,4977.27","7344.85,3925.95","6739.62,5979.40","5915.32,5647.75","6788.66,5265.27",,"7697.36,6041.07","5036.74,6300.47","7215.62,2273.26","5136.74,3173.77","4907.21,4784.54",,"5031.87,3299.16","5239.64,5090.86","4881.16,5808.15","5851.95,2116.78","6739.62,5979.40","6138.04,4930.03","6198.52,6033.07","7117.07,1036.11","7266.19,6460.92",,"7479.69,5256.64"
,"7296.05,3894.76","6625.34,5929.46","5896.75,5663.57","6800.10,5250.73",,"7674.48,6060.32","5045.24,6335.61","7171.25,2186.57","5131.67,3070.15","4885.58,4781.05",,"5057.19,3227.69","5251.04,5036.58","4924.93,5855.48","5817.34,2074.84","6697.08,6010.55","6091.43,4883.48","6185.44,6015.44","7055.49,1038.39","7221.64,6478.27","7344.04,4744.38",
"7518.62,4985.74","7301.80,3898.75","6608.45,5890.74","5902.84,5657.34","6836.71,5201.98",,"7696.36,6036.76","5056.88,6342.24","7184.34,2155.72","5140.33,3047.67","4878.63,4749.79",,"5086.76,3244.46","5259.17,4976.11","4952.86,5854.31","5814.66,2082.17","6702.48,5919.37","6078.94,4845.99","6201.46,5931.26","7061.78,1029.12","7238.67,6421.81","7384.29,4848.98","7262.62,4869.21"
"7511.89,4953.78","7312.93,3899.53","6577.42,5824.84","5889.73,5666.41","6854.78,5215.07",,"7701.49,6041.41","5052.76,6346.11","7203.78,2112.80","5140.85,2980.16","4871.51,4738.24",,"5098.91,3243.16","5256.44,4952.84","4953.28,5847.88","5807.82,2049.03","6678.78,5925.60","6053.23,4855.75","6191.77,5924.71","7066.23,1142.46","7234.11,6435.60","7414.85,4912.53","6971.07,4644.97"
"7509.05,4922.82","7322.45,3905.43","6552.78,5783.10","5881.76,5656.49","6865.54,5165.57",,"7724.08,6028.63","5066.92,6346.40","7194.41,2134.20","5142.82,2973.83","4872.19,4713.02",,"5112.24,3212.72","5263.93,4896.23","4964.96,5866.29","5794.35,2058.66","6676.09,5836.43","6035.28,4829.97","6200.73,5879.56","7053.20,1154.68","7247.12,6400.02","7429.76,4929.97","6664.85,4480.59"
"7499.16,4944.64","7330.69,3924.07","6534.55,5726.41","5873.39,5650.94","6878.76,5136.68",,"7735.39,6053.94","5080.38,6357.35","7203.99,2106.78","5165.70,2933.32","4872.85,4698.44",,"5130.51,3223.41","5273.08,4915.58","4974.10,5869.87","5791.90,2042.31","6667.09,5827.57","6029.36,4776.76","6210.04,5822.91","7049.09,1244.10","7249.59,6395.20","7441.54,4936.38","6367.88,4414.21"
,"7331.14,3928.21","6518.66,5707.41","5861.72,5632.24","6871.65,5101.40",,"7748.79,6021.59","5094.86,6354.49","7197.52,2072.75","5180.27,2931.56","4871.57,4671.88",,"5144.44,3232.27","5240.79,4869.25","4978.55,5865.01","5781.39,2044.60","6647.88,5736.39","6015.04,4781.89","6204.02,5774.61","7030.87,1312.74","7251.31,6393.27","7447.51,4937.00",
,"7378.71,3960.44","6511.85,5572.63","5854.60,5598.91","6890.23,5053.63",,"7785.79,5985.61","5106.33,6307.68","7256.20,2135.73","5192.20,2973.59","4874.16,4681.44",,"5153.77,3279.67","5207.48,4875.69","4966.20,5822.37","5799.64,2125.36","6639.47,5678.56","6029.58,4757.88","6214.93,5702.50","7090.80,1466.60","7284.30,6317.44","7495.52,4956.60","5773.17,4535.14"
,"7391.61,3940.25","6475.77,5534.59","5838.37,5575.97","6868.98,5018.82",,"7790.45,5948.07","5105.72,6290.83","7260.73,2109.54","5185.96,2944.44","4868.39,4670.11",,"5150.69,3275.59","5208.22,4842.55","4954.27,5781.80","5785.04,2093.36","6607.51,5608.69","6011.27,4689.10","6201.60,5649.23","7102.83,1475.67","7273.58,6298.48","7486.96,4932.95","5529.04,4645.53"
"7526.21,4876.89","7368.81,3932.89","6454.66,5482.01","5839.03,5576.11",,,"7791.44,5906.64","5123.85,6308.63","7233.42,2108.34","5175.17,2975.03","4875.22,4700.70",,"5133.97,3269.37","5233.54,4839.95","4974.45,5803.27","5755.08,2116.02","6575.86,5599.05","5989.53,4666.00","6202.40,5619.10","7074.93,1497.77","7266.89,6292.80",,"5332.95,4868.41"
"7528.38,4868.37","7362.12,3938.95","6438.80,5420.87","5832.41,5563.49",,,,"5141.74,6300.40",,"5170.58,2994.09","4881.02,4702.94",,"5138.99,3287.96","5242.22,4849.14","4985.46,5783.14","5744.80,2139.30","6553.01,5582.78","5988.14,4667.22","6194.25,5599.17","7091.24,1568.09","7271.66,6273.39",,"5339.64,4958.44"
"7581.12,4741.27","7415.24,3820.27","6473.73,5327.26","5867.57,5545.71",,,"7844.58,5736.42","5168.86,6352.94",,"5167.34,3029.76","4875.52,4759.88",,"5131.34,3323.68","5251.57,4905.59","5004.19,5814.84","5747.41,2168.54",,"5995.81,4612.00","6237.20,5531.77","7132.35,1525.83","7347.87,6161.88",,"5391.98,4907.55"
"7564.36,4754.28","7405.21,3837.29","6460.45,5306.59","5869.62,5560.93",,,,"5202.41,6362.08","7250.91,2070.10","5170.59,3068.95","4884.62,4779.75",,"5129.26,3336.83","5296.51,4904.23","5022.13,5826.93","5739.69,2166.50",,"5981.62,4611.93","6229.23,5520.41","7128.49,1536.71","7345.56,6183.50",,"5445.66,4936.29"
"7548.90,4749.23",,"6451.09,5300.62","5873.01,5524.97",,,,"5221.56,6331.10","7249.41,2053.37","5178.02,3046.85","4883.94,4770.80",,"5129.11,3338.70","5353.13,4900.06","5022.49,5821.80","5735.79,2160.50",,"5956.41,4594.72","6232.95,5528.30",,"7332.89,6201.21",,"5506.56,5028.41"
,"7351.26,3798.42","6444.65,5243.89","5839.90,5438.19","6680.40,4742.64",,,"5229.20,6301.39","7244.95,2059.56","5174.37,3044.25","4868.12,4755.78",,,"5388.83,4888.47","5012.89,5768.04","5726.50,2160.39",,"5936.74,4554.79","6229.56,5512.63",,"7325.14,6186.69",,"5537.62,5001.93"
"7524.82,4738.38","7349.52,3803.08","6444.06,5230.70","5832.91,5353.79",,,"7712.50,5689.01","5258.84,6299.46","7251.96,2055.15","5193.22,3048.51","4881.03,4739.80",,,,"5037.99,5763.40","5751.71,2153.97","6509.07,5541.68","5924.96,4494.54","6247.40,5508.21","7149.14,1504.62","7336.89,6185.30",,"5591.67,5026.91"
"7522.70,4729.74","7340.68,3790.48","6437.41,5238.15","5839.19,5278.61",,,"7684.61,5713.38","5272.08,6277.72","7261.80,2036.55","5203.26,3050.83","4891.18,4733.73",,"5120.57,3314.88",,"5054.59,5749.90","5769.97,2162.58","6510.79,5536.08","5919.86,4468.36","6254.71,5507.82","7157.43,1483.40","7334.41,6210.20",,"5637.88,5055.54"
"7517.09,4737.21","7321.35,3799.76","6431.33,5231.12","5837.97,5210.97",,,"7648.57,5737.81","5283.66,6269.53","7265.13,2057.36","5197.82,3066.93","4886.72,4729.92",,,,"5049.48,5727.73","5772.98,2178.40","6506.05,5539.27","5904.44,4476.16","6245.87,5516.91","7144.81,1512.21","7331.27,6222.01","7395.18,4754.19","5671.00,5073.65"
"7492.14,4597.55","7314.69,3756.00","6433.04,5087.00","5863.73,5023.54",,,"7570.75,5505.67","5343.20,6031.47","7298.29,2086.76","5175.72,3107.31","4913.54,4685.70",,,"5679.29,4885.07","5103.50,5575.48","5760.85,2232.31","6512.80,5347.02","5922.91,4441.54","6257.89,5342.34","7177.85,1507.05","7298.44,5901.99",,
"7494.17,4602.75","7304.00,3760.38","6438.68,5094.28","5880.10,5002.35","6395.36,4546.12",,"7549.38,5498.11","5361.31,5993.92","7295.61,2095.73","5210.03,3125.31","4933.92,4695.68",,,"5729.64,4904.59","5125.62,5572.22","5782.01,2239.56","6512.63,5364.06","5905.68,4441.41","6272.60,5338.89","7172.21,1489.16","7291.71,5912.82","7307.19,4596.85","5760.70,4716.40"
"7541.86,4793.28","7345.73,3849.06","6412.91,5299.32","5850.16,5081.88",,,"7574.69,5813.57","5272.27,6193.43","7373.03,2112.03","5244.37,3065.68","4875.48,4720.93",,,"5717.49,5067.00","5032.20,5670.98","5847.54,2182.84","6491.56,5600.31","5859.42,4481.00","6241.44,5540.71","7252.41,1462.12","7309.78,6291.93","7335.65,4730.84","5750.67,4670.63"
"7544.81,4763.37","7337.98,3835.67","6409.59,5288.80","5881.38,5044.42",,,"7557.74,5805.87","5306.62,6191.18","7399.67,2092.15","5271.96,3091.04","4892.27,4721.30",,,"5737.12,5102.70","5056.97,5668.15","5851.87,2179.21","6506.89,5577.15","5835.89,4495.33","6249.08,5546.95","7260.63,1429.48","7323.31,6287.26",,"5789.09,4578.99"
"7551.26,4682.62","7312.90,3769.53","6416.64,5293.37","5893.26,5012.73",,,"7579.04,5762.35","5319.59,6174.30","7363.17,2090.49","5264.69,3103.66","4896.19,4726.42",,,"5734.27,5084.96","5068.22,5665.91","5816.03,2167.90","6543.49,5509.31","5826.27,4473.29","6274.06,5528.97","7214.77,1419.79","7369.33,6261.94",,"5741.69,4514.17"
"7560.34,4648.82","7304.63,3745.71","6435.56,5313.68","5906.36,5005.12",,,"7601.63,5774.08","5350.65,6228.59","7352.27,2032.28","5284.24,3085.45","4923.45,4746.13",,"5060.94,3319.80","5757.49,5122.43","5085.73,5694.59","5810.72,2149.23","6572.64,5527.58","5801.54,4434.92","6304.96,5563.00","7192.83,1334.74","7405.05,6330.86","7290.60,4603.61","5711.06,4501.57"
"7545.80,4652.64","7293.76,3754.37","6446.76,5325.94","5895.78,5000.01",,,"7569.01,5799.70","5365.02,6222.82","7378.15,2044.98","5298.16,3084.35","4928.96,4743.06",,"5067.29,3303.44","5749.62,5155.00","5097.04,5690.52","5818.79,2133.37","6580.79,5489.89","5768.09,4431.84","6291.75,5586.62","7210.26,1317.07","7390.67,6349.38","7256.89,4612.10","5679.37,4473.16"
"7499.74,4540.95","7276.95,3777.14","6456.59,5181.21","5911.18,4904.78",,,"7476.28,5549.34","5424.36,5912.92","7463.16,2124.33","5313.93,3175.58","4999.37,4698.90",,"5085.03,3352.10","5769.55,5052.51","5162.17,5508.90","5832.02,2207.93","6586.29,5281.15","5722.71,4390.95","6288.94,5403.68","7296.96,1379.94",,"7221.33,4509.68","5674.72,4416.99"
"7461.39,4623.59","7207.10,3753.52",,"5853.38,4996.24",,,"7500.46,5828.70","5390.35,6158.38",,"5298.14,3108.66","4982.41,4726.93",,"5080.75,3276.64","5690.45,5163.68","5108.63,5621.05","5770.33,2083.67","6580.15,5382.66","5648.37,4378.97","6263.91,5599.12",,"7352.99,6440.25","7190.50,4555.24","5611.31,4407.57"
"7435.87,4629.23","7187.69,3764.56","6477.36,5272.20","5839.65,4979.40",,,"7484.62,5835.03","5396.24,6136.13","7363.48,2028.75","5292.22,3100.81","4985.45,4710.31",,"5085.97,3265.93","5662.79,5135.41","5103.64,5581.63","5759.90,2081.75","6572.55,5347.34","5612.89,4336.05","6260.39,5589.94","7174.58,1237.93","7346.32,6441.28","7165.92,4544.00",
"7362.07,4689.37","7134.37,3820.37","6462.43,5303.41","5831.37,4981.11","5682.97,4285.38",,"7387.70,5925.20","5414.32,6032.16","7316.31,2063.92","5301.66,3101.64",,,,"5655.59,5116.17","5147.42,5533.33","5751.58,2071.63","6537.77,5330.08","5582.17,4317.36","6235.50,5605.75","7139.93,1239.41","7275.33,6529.52","7104.37,4590.73","5560.12,4391.94"
"7381.35,4651.47","7142.64,3803.11","6517.39,5253.80","5841.00,4969.28",,,"7413.23,5906.33","5442.38,6009.65","7325.49,2081.25","5304.11,3148.85","5060.70,4666.48",,"5108.16,3239.04","5648.63,5081.93","5161.62,5488.32","5734.92,2068.03",,"5564.55,4382.71","6262.15,5597.54","7158.80,1244.89","7314.45,6510.84","7115.04,4562.52",
"7289.27,4472.42","7100.52,3752.02","6495.93,5018.82","5828.62,4818.76",,,"7291.87,5521.46","5466.91,5704.77","7337.46,2098.40","5278.59,3203.49","5081.26,4594.93",,"5075.38,3284.15","5625.68,4927.04","5180.79,5273.92","5711.42,2113.41",,"5504.99,4278.00","6236.90,5325.85","7223.23,1265.45","7192.88,6017.01","7044.50,4414.74","5497.37,4409.25"
"7308.40,4461.98","7114.55,3767.97","6512.43,5015.13","5789.54,4841.60",,,"7271.98,5544.25","5445.86,5683.98","7364.60,2083.84","5256.85,3212.75","5076.64,4621.38",,"5062.92,3284.60","5598.15,4971.44","5153.65,5292.33","5708.27,2080.10",,"5471.00,4408.56","6236.20,5351.40","7283.42,1207.52",,"7052.97,4388.69",
"7291.82,4433.56","7110.05,3754.93",,"5773.00,4857.42","5519.11,4299.40",,"7258.00,5509.60","5447.33,5652.83","7354.73,2076.62","5242.39,3250.92","5074.44,4623.36",,"5044.97,3322.32","5609.58,4941.31","5143.56,5276.69","5667.03,2082.51","6549.49,4977.05","5467.05,4480.40","6235.98,5337.92","7294.21,1168.87",,"7032.73,4363.70",
"7275.86,4448.19","7096.78,3764.62",,"5753.23,4880.48","5510.58,4357.30",,"7234.55,5525.90","5432.49,5630.33","7344.77,2077.49","5237.27,3231.46","5085.15,4671.38",,"5035.87,3308.87","5619.32,4907.79",,"5657.79,2076.52",,"5466.88,4508.53","6223.02,5338.37","7329.27,1140.51","7087.87,6033.56","7029.04,4341.79",
"7277.05,4422.08","7088.01,3752.34",,"5749.29,4865.93","5531.62,4442.73",,"7229.73,5494.47","5440.31,5578.57","7309.75,2080.93","5225.83,3247.50","5106.32,4711.01",,"5020.03,3324.36","5645.46,4896.83","5094.14,5257.40","5636.48,2136.19","6531.13,4945.62","5474.98,4567.93","6226.74,5331.63","7307.75,1155.24","7083.20,6030.23","7007.83,4303.95",
"7259.90,4431.04","7075.06,3769.74",,"5728.90,4869.34","5527.16,4466.09",,"7191.78,5511.53","5421.46,5556.12","7301.01,2117.13","5225.61,3261.04","5114.06,4704.45",,"5009.69,3306.35","5657.64,4887.04","5073.31,5265.98","5637.95,2094.25","6514.63,4907.24","5480.31,4606.56","6209.50,5334.53","7325.55,1151.95","7013.74,6060.57","6972.87,4314.78",
"7256.09,4430.02","7065.76,3803.12","6508.30,4905.32","5721.69,4877.00","5540.65,4542.49",,"7178.97,5518.66","5410.57,5542.76","7295.44,2129.12","5219.53,3272.89","5130.40,4719.88",,"5012.07,3309.48","5665.62,4845.29","5054.63,5265.82","5632.66,2120.28",,"5489.03,4655.86","6203.49,5354.16","7332.05,1123.58","6968.72,6115.92","6962.50,4299.43",
"7273.03,4424.61","7075.31,3810.08","6522.04,4900.26","5691.36,4829.59","5567.16,4629.00",,"7176.54,5546.20","5407.90,5509.83","7276.29,2121.02","5198.74,3292.01","5160.54,4818.42",,"4998.04,3339.81",,"5028.23,5279.06","5606.51,2143.96",,"5494.87,4720.83","6211.16,5409.67","7314.83,1102.86","6956.89,6096.68","6941.89,4280.56",
"7260.23,4433.97","7068.14,3825.32","6523.26,4931.05",,"5563.26,4648.43",,"7153.43,5563.51","5406.92,5493.34","7245.85,2174.36","5210.48,3307.81","5164.70,4829.50",,"5007.64,3345.41",,"5024.44,5276.71","5615.28,2165.96","6490.67,4772.24",,"6188.93,5440.91","7308.41,1148.27","6912.52,6138.22","6909.90,4288.34",
"7285.51,4412.59","7080.42,3831.60","6541.58,4927.82",,"5581.65,4714.04",,"7171.49,5545.69","5418.57,5475.08","7241.70,2190.45","5205.06,3308.07","5163.43,4819.37",,"4998.12,3338.20","5748.34,4802.75","5006.58,5270.92","5616.39,2209.69","6498.31,4748.09","5501.42,4790.26","6197.17,5433.10","7323.30,1128.12","6899.56,6160.83","6907.51,4261.39",
"7296.90,4426.21","7074.21,3867.01","6537.61,4948.35","5705.88,5057.66",,,"7180.07,5559.69","5425.47,5453.58","7228.75,2177.68","5192.21,3332.66","5170.49,4879.78",,"4977.80,3371.71","5737.51,4830.55","4976.43,5296.47","5600.65,2203.98","6483.98,4751.64","5504.27,4835.28","6190.43,5496.21","7332.64,1065.43","6886.06,6165.86","6895.65,4267.39",
"7307.22,4422.50","7083.48,3845.89","6533.63,4962.54","5700.28,5114.44",,,"7175.95,5582.35","5425.64,5446.45","7217.21,2217.99","5191.57,3355.55","5166.84,4926.08",,"4978.41,3386.15","5739.06,4816.24","4961.76,5323.92","5603.90,2194.41","6470.23,4749.18",,"6174.60,5573.24","7343.43,1048.41","6853.40,6195.09","6895.15,4263.38",
"7299.83,4424.87","7085.59,3879.83","6539.15,5014.01","5707.41,5112.52","5560.91,4861.73",,"7168.00,5605.06","5426.50,5443.08","7191.38,2279.25","5190.46,3389.70","5152.34,4920.21",,"4980.49,3412.27","5735.88,4815.16","4946.74,5328.54","5596.74,2265.54","6457.13,4761.91",,"6169.06,5567.02","7318.98,1093.84","6829.93,6232.28","6889.29,4262.18",
"7290.86,4440.56","7091.92,3900.62","6524.78,5044.07","5722.95,5199.72","5535.46,4907.41",,"7157.17,5619.81","5408.07,5448.14","7198.64,2251.70","5181.63,3356.05","5133.88,4925.71",,"4978.43,3396.27","5726.39,4785.69","4928.81,5343.54","5601.51,2269.42","6442.68,4781.44","5468.24,4926.15","6153.88,5626.92","7339.35,1024.17","6810.39,6252.02","6883.68,4269.05","5484.08,5042.17"
"7294.25,4468.41","7102.10,3913.99","6505.37,5137.81","5727.52,5268.46","5551.74,4941.29",,"7159.14,5695.55","5406.71,5469.34","7189.46,2247.37","5185.31,3354.60","5128.53,4971.83",,"4986.48,3404.44","5724.81,4789.53","4914.75,5403.78","5608.03,2256.69","6446.11,4802.30","5458.66,5007.02","6146.26,5701.54","7334.82,997.56","6810.63,6309.66","6890.25,4280.62","5491.56,5128.63"
"7294.55,4466.30","7105.35,3916.87","6477.63,5159.37","5704.88,5250.22","5567.67,4942.63",,"7160.65,5687.77","5402.71,5440.39","7178.84,2264.77","5181.48,3393.32","5116.78,4965.27",,"4973.71,3417.93","5726.58,4783.15","4907.38,5407.20","5608.12,2286.66","6460.13,4789.67","5452.30,5055.16","6136.01,5687.00","7343.58,996.27","6800.44,6320.01","6897.70,4269.81","5500.00,5179.24"
"7246.12,4480.67","7061.94,3992.26",,"5659.01,5254.50","5585.91,4950.41",,"7100.92,5650.69","5400.28,5404.10","7147.71,2403.37","5192.49,3445.26","5110.35,4947.43",,"4983.73,3475.79","5703.98,4775.73","4901.63,5364.79","5605.97,2369.83","6425.94,4813.60","5454.07,5099.57","6106.04,5689.19","7342.91,1100.83","6739.35,6252.20","6854.41,4334.55","5510.92,5212.01"
"7253.10,4496.33","7073.73,3993.79","6387.64,5207.90","5621.31,5265.55","5597.48,4974.27",,"7103.00,5703.21","5375.26,5423.31","7148.33,2392.77","5195.29,3450.69","5101.25,4960.09",,"4981.97,3481.65","5674.36,4767.18","4893.62,5381.20","5605.47,2388.82","6432.91,4829.38","5458.32,5142.69","6095.07,5759.34","7357.77,1095.71","6746.44,6283.72","6857.33,4368.40","5521.53,5281.48"
"7240.67,4493.59","7056.10,4026.18","6339.68,5270.66","5582.44,5280.41","5612.70,5018.88",,"7081.55,5723.86","5360.75,5443.78","7115.07,2418.25","5176.55,3453.48","5091.81,4965.06",,"4950.29,3475.90","5654.47,4763.89","4881.26,5379.77","5570.81,2392.93","6411.06,4867.68","5488.60,5276.12","6074.38,5796.54","7345.18,1118.53","6725.55,6304.72","6844.54,4365.77",
"7252.50,4504.68","7071.88,4030.05","6294.03,5286.50","5547.29,5310.46","5632.83,5046.34",,"7089.71,5720.97","5340.37,5459.52","7110.95,2428.61","5153.60,3472.97","5058.68,4963.63",,"4933.48,3523.34","5607.34,4770.99","4845.28,5394.10","5552.50,2424.52","6401.58,4877.48",,"6057.76,5812.31","7370.94,1074.07","6723.55,6324.69","6853.20,4372.51","5439.83,5429.75"
"7224.20,4470.73","7038.37,3969.64","6265.95,5351.02","5505.62,5417.26","5637.56,5104.89",,"7083.88,5780.33","5327.15,5578.33","7025.51,2336.56","5118.43,3432.24","5023.34,5024.32",,"4906.40,3492.05","5571.98,4792.71","4791.95,5537.36","5518.46,2327.49","6390.00,4902.46",,"6053.43,5962.66","7254.54,1023.83","6742.03,6429.84","6833.24,4349.35","5368.06,5604.65"
